VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,SoundCorrect,Correct2,SoundType,Trial,StartTast.keys,StartTast.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Duck_C.wav,2,3,NEW,A,,,2,1,0.35066,0,32,32,32,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Laugh_A.wav,2,3,NEW,A,,,2,1,0.487795,0,33,33,33,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Wind_B.wav,1,1,OLD,A,,,2,0,0.89555,0,34,34,34,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,2,3,NEW,A,,,2,1,0.29852,0,35,35,35,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Guitar_B.wav,2,3,NEW,A,,,2,1,0.68282,0,36,36,36,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cello.wav,2,3,NEW,A,,,2,1,0.61852,0,37,37,37,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Heartbeat.wav,1,1,OLD,A,,,1,1,4.82034,0,38,38,38,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,2,3,NEW,A,,,2,1,0.321275,0,39,39,39,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cough_F.wav,2,2,SIMILAR,A,,,2,1,1.00257,0,40,40,40,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Trumpet_B.wav,2,3,NEW,A,,,2,1,0.69783,0,41,41,41,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,1,1,OLD,A,,,2,0,0.55797,0,42,42,42,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Sneeze_B.wav,2,3,NEW,A,,,2,1,0.48579,0,43,43,43,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Puff_A.wav,1,1,OLD,A,,,1,1,0.668225,0,44,44,44,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bird_A.wav,2,2,SIMILAR,A,,,2,1,0.336935,0,45,45,45,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Snore_C.wav,2,3,NEW,A,,,2,1,0.483305,0,46,46,46,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Guitar_B.wav,1,1,OLD,A,,,1,1,0.34013,0,47,47,47,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cat_A.wav,2,3,NEW,A,,,2,1,0.379515,0,48,48,48,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Whistle_B.wav,2,3,NEW,A,,,2,1,0.350785,0,49,49,49,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Duck_D.wav,2,2,SIMILAR,A,,,1,0,0.59728,0,50,50,50,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Laugh_D.wav,2,2,SIMILAR,A,,,1,0,1.23321,0,51,51,51,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,1,1,OLD,A,,,1,1,0.685845,0,52,52,52,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cello.wav,1,1,OLD,A,,,1,1,0.6404,0,53,53,53,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Slurp.wav,2,3,NEW,A,,,2,1,1.76694,0,54,54,54,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chomp_A.wav,2,3,NEW,A,,,2,1,2.00065,0,55,55,55,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,1,1,OLD,A,,,1,1,0.81131,0,56,56,56,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/ManWhistle.wav,2,3,NEW,A,,,2,1,1.779425,0,57,57,57,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Trumpet_B.wav,1,1,OLD,A,,,1,1,0.56291,0,58,58,58,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cup.wav,2,3,NEW,A,,,1,0,4.019865,0,59,59,59,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Snore_E.wav,2,2,SIMILAR,A,,,1,0,28.81191,0,60,60,60,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Airhorn.wav,2,3,NEW,A,,,2,1,1.3606,0,61,61,61,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Whistle_C.wav,2,2,SIMILAR,A,,,1,0,8.405865,0,62,62,62,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Phone_D.wav,2,3,NEW,A,,,2,1,0.742025,0,63,63,63,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Sneeze_B.wav,1,1,OLD,A,,,1,1,0.339265,0,64,64,64,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cat_A.wav,1,1,OLD,A,,,1,1,2.403815,0,65,65,65,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bagpipe.wav,2,3,NEW,A,,,1,0,1.887745,0,66,66,66,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Slurp.wav,1,1,OLD,A,,,1,1,0.45221,0,67,67,67,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bowlingpins.wav,2,3,NEW,A,,,2,1,0.39521,0,68,68,68,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cow.wav,2,3,NEW,A,,,1,0,1.09127,0,69,69,69,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Siren_E.wav,2,3,NEW,A,,,2,1,0.516505,0,70,70,70,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/ManWhistle.wav,1,1,OLD,A,,,2,0,0.755995,0,71,71,71,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Crow_B.wav,2,3,NEW,A,,,2,1,0.721295,0,72,72,72,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chomp_C.wav,2,2,SIMILAR,A,,,2,1,0.51353,0,73,73,73,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cup.wav,1,1,OLD,A,,,1,1,0.425775,0,74,74,74,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bullfrog.wav,2,3,NEW,A,,,1,0,0.769905,0,75,75,75,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Phone_E.wav,2,2,SIMILAR,A,,,1,0,2.020405,0,76,76,76,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bagpipe.wav,1,1,OLD,A,,,1,1,0.401905,0,77,77,77,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/HairDryer_A.wav,2,3,NEW,A,,,2,1,1.27776,0,78,78,78,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Airhorn.wav,1,1,OLD,A,,,1,1,0.36101,0,79,79,79,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Hammer_A.wav,2,3,NEW,A,,,2,1,1.01559,0,80,80,80,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cuckoo_A.wav,2,3,NEW,A,,,2,1,0.94777,0,81,81,81,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cow.wav,1,1,OLD,A,,,1,1,1.293455,0,82,82,82,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Footsteps_C.wav,2,3,NEW,A,,,2,1,0.374825,0,83,83,83,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Dog_H.wav,2,3,NEW,A,,,2,1,0.949255,0,84,84,84,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bowlingpins.wav,1,1,OLD,A,,,1,1,1.012125,0,85,85,85,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Piano_D.wav,2,3,NEW,A,,,2,1,0.461605,0,86,86,86,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Fireworks.wav,2,3,NEW,A,,,2,1,0.742355,0,87,87,87,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bullfrog.wav,1,1,OLD,A,,,1,1,0.350855,0,88,88,88,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Siren_A.wav,2,2,SIMILAR,A,,,2,1,1.590865,0,89,89,89,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Crow_A.wav,2,2,SIMILAR,A,,,1,0,1.45434,0,90,90,90,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Goat_B.wav,2,3,NEW,A,,,2,1,1.978975,0,91,91,91,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/HairDryer_A.wav,1,1,OLD,A,,,2,0,1.69331,0,92,92,92,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cuckoo_A.wav,1,1,OLD,A,,,1,1,0.631255,0,93,93,93,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Coin_D.wav,2,3,NEW,A,,,2,1,0.44552,0,94,94,94,1,,
